frame,time_s,x_px,y_px,area_px2,x_mm,y_mm,radius_px,radius_mm,theta_rad,theta_unwrapped_rad,theta_unwrapped_deg,rev_float,rev_index
449,15.007739212228103,965.6141215106733,578.8646688560482,1218.0,-2.6302521626932482,-22.024556810300545,138.96643762954986,22.18105789022491,-1.6896570098913306,-14.256027624250503,-816.8102154914676,2.538494756069984,3
450,15.041164021164022,960.7901282051281,577.7947435897436,1300.0,-3.400231422416332,-21.853781228261226,138.56335804638402,22.116720545747512,-1.7251488047434782,-14.29151941910265,-818.8437455438399,2.5441434506599068,3
451,15.074588830099941,956.0863877576205,577.6332222633592,1350.5,-4.151016582822376,-21.82800008317217,139.2053561310426,22.219192746403518,-1.758721717493213,-14.325092331852385,-820.7673317503605,2.5494867456780197,3
452,15.108013639035862,951.9131145479693,576.9388909845342,1325.5,-4.817131482462832,-21.717174746110082,139.36709871988987,22.245009208189057,-1.7890743876862114,-14.355445002045384,-822.5064116493719,2.5543175231752735,3
453,15.141438447971781,946.6337340345605,575.2739794640621,1331.0,-5.6597971418115405,-21.45143073304026,138.9943771472678,22.185517442261343,-1.8287601134435678,-14.39513072780274,-824.7802362421821,2.560633702599746,3
454,15.174863256907702,942.4465122167362,573.9755665274084,1316.5,-6.328138441514132,-21.244185206677226,138.87622297424528,22.16665832349505,-1.860303599127345,-14.426674213486518,-826.5875448429938,2.5656540042686675,3
455,15.208288065843622,938.0764883195177,572.861718161266,1327.0,-7.025657602969981,-21.06639886119863,139.12927446742,22.207049010016632,-1.8926974539161658,-14.459068068275338,-828.4435760045529,2.57080964638411,3
456,15.241712874779543,933.9914860681115,571.1974974200206,1292.0,-7.677683178106928,-20.800765106506848,138.91266505866898,22.172475008430137,-1.924389497985186,-14.490760112344358,-830.2593963738503,2.57585359185438,3
457,15.275137683715462,929.9361785434612,569.6769772905246,1277.0,-8.324969044401637,-20.558068052520987,138.95795567717485,22.179704047672267,-1.9555617867562443,-14.521932401115416,-832.0454369581951,2.580814815699782,3
458,15.308562492651383,925.4323144104803,568.1078470292443,1259.5,-9.043851047620763,-20.307612116854397,139.27552378741575,22.230392521504488,-1.9897706700554696,-14.556141284414641,-834.0054615930962,2.5862593285745072,3
459,15.341987301587302,922.3069761342773,566.6456858116968,1271.0,-9.542700341115598,-20.074229991180857,139.25403121422846,22.226961995269455,-2.014547060550823,-14.580917674909996,-835.4250442000481,2.5902026135938185,3
460,15.375412110523222,918.6035353535353,565.0093035619351,1254.0,-10.13382317445496,-19.813039663274065,139.4248903706923,22.25423359339952,-2.043579685973382,-14.609950300332555,-837.088491104945,2.594823299440754,3
461,15.408836919459143,914.1282156540776,562.5314723590585,1218.0,-10.848149072306336,-19.41754188488441,139.350598747139,22.24237557335595,-2.0802775144900543,-14.646648128849227,-839.191121796245,2.600663940249921,3
462,15.442261728395062,909.4974626068375,559.834001068376,1248.0,-11.587284385611127,-18.986986364598657,139.35729390230574,22.243444217172907,-2.1187367879130328,-14.685107402272205,-841.3946758465214,2.606784923722911,3
463,15.475686537330983,905.5948368111289,557.0874799357946,1246.0,-12.210200034706618,-18.5486017785239,139.12738241700498,22.20674701134341,-2.1529712759861366,-14.719341890345309,-843.3561675269011,2.6122335117239652,3
464,15.509111346266902,901.7788752798629,554.2803898327406,1265.5,-12.819282810919944,-18.10054950675956,138.96143461430492,22.180259336468573,-2.1870218994399497,-14.753392513799122,-845.3071245405938,2.6176528367620007,3
465,15.542536155202823,897.8012170385396,551.3687626774848,1232.5,-13.454174725998879,-17.635811606104422,138.9717108376622,22.18189957067957,-2.222495780085868,-14.78886639444504,-847.3396281845557,2.6232986802174505,3
466,15.575960964138742,894.209398186315,548.6644682605112,1213.0,-14.027481081485782,-17.2041670159552,139.07291801372315,22.19805370306871,-2.2548294119463055,-14.821200026305478,-849.1922088264886,2.628444737556153,3
467,15.609385773074663,891.471483942414,546.3491140642303,1204.0,-14.464491883362484,-16.834602923069795,139.0548244803451,22.195165712859396,-2.2806141471638366,-14.846984761523009,-850.6695653303154,2.6325485056223386,3
468,15.642810582010583,887.3580905484885,542.1459444672411,1218.5,-15.12104909640088,-16.163716126634945,138.67131667963997,22.133952308573463,-2.322878554327676,-14.889249168686849,-853.091137484426,2.6392750949393124,3
469,15.676235390946502,884.2013268345518,539.3639317627944,1231.0,-15.62491434529823,-15.719666571207972,138.8599880051199,22.164066987082037,-2.3531715773147854,-14.919542191673958,-854.8267998502802,2.644096379288907,3
470,15.709660199882423,880.2485649446002,535.8289947937525,1248.5,-16.25583244180305,-15.155439388831507,139.24016141998536,22.22474817505301,-2.3912119592818137,-14.957582573640986,-857.0063531880563,2.6501506941160637,3
471,15.743085008818342,877.1131191432396,531.965327978581,1245.0,-16.75629504283077,-14.538742157775498,138.98749540440187,22.184419016342833,-2.426935819236181,-14.993306433595354,-859.0531795913581,2.655836323014124,3
472,15.776509817754263,873.7264579989297,528.9657570893526,1246.0,-17.296855254187438,-14.059967162354155,139.65174984460302,22.290443653969493,-2.459057709374069,-15.02542832373324,-860.8936283262419,2.6609486806110234,3
473,15.809934626690183,870.8026386645125,525.2572697899839,1238.0,-17.763539203373426,-13.468038831488103,139.66123786152804,22.291958079008136,-2.492874054684284,-15.059244669043457,-862.8311621910743,2.6663307191244465,3
474,15.843359435626104,867.4023494860498,520.8896008543585,1248.5,-18.306274646531598,-12.770895556039823,139.8415636274538,22.320740685235414,-2.5324631370010966,-15.098833751360269,-865.0994495226237,2.6726315172676394,3
475,15.876784244562023,864.7844733984798,517.364549402823,1228.0,-18.724125618595945,-12.208246245556921,140.0405247864983,22.352497770341362,-2.5638083822366244,-15.130178996595797,-866.8953997824219,2.677620267989301,3
476,15.910209053497944,862.4960901259111,513.8145791915175,1257.5,-19.089384761088887,-11.641619539794723,140.08224749939203,22.359157320127764,-2.59396356307929,-15.160334177438463,-868.6231643751604,2.6824196140802417,3
477,15.943633862433863,860.7875882274602,509.7634838194167,1251.5,-19.36208643036619,-10.995005994105885,139.49942285131047,22.26613005772208,-2.625138813492337,-15.191509427851509,-870.4093746490914,2.6873813092856054,3
478,15.977058671369782,858.794750032977,505.5399023875478,1263.5,-19.680172294202734,-10.320861172936182,139.22464569773888,22.222271640868005,-2.65859305824644,-15.224963672605613,-872.3261616802993,2.692705717705627,3
479,16.0104834803057,856.8689345991561,501.42470991561174,1264.0,-19.987560353881886,-9.664016800968044,139.09298376365098,22.20125648762843,-2.6912306893562583,-15.25760130371543,-874.1961601961967,2.6979001580275646,3
480,16.043908289241624,854.497756170531,496.773373223635,1337.0,-20.366034803472303,-8.921596039584688,139.3008713962537,22.234438367311608,-2.728710181739892,-15.295080796099064,-876.3435769280717,2.703865204504995,3
481,16.077333098177544,852.0219972503437,492.17547806524186,1333.5,-20.76120181550513,-8.187705321644769,139.820588508838,22.317392752250964,-2.7659445351870398,-15.332315149546211,-878.4769482334915,2.709791235908939,3
482,16.110757907113463,850.0265810027713,487.3673469387755,1323.0,-21.079699173985933,-7.420257895639333,140.00966019073903,22.347571333447874,-2.803128607684414,-15.369499222043586,-880.6074386526997,2.715709264851184,3
483,16.144182716049382,848.6516403706486,482.89644377660903,1331.0,-21.299159629884183,-6.706636941161356,139.9001745305641,22.33009583499001,-2.8365428135099857,-15.402913427869159,-882.5219316222864,2.7210273008778136,3
484,16.177607524985305,847.5696498054475,478.0998702983138,1285.0,-21.471861008524826,-5.9410342833426295,139.57764462174111,22.27861538617832,-2.87165658927724,-15.438027203636413,-884.5338027765188,2.726615831861792,3
485,16.211032333921224,846.4345746056373,472.8364365140936,1289.0,-21.65303546435901,-5.100913953134716,139.37172223721873,22.24574718857682,-2.9102358501162118,-15.476606464475385,-886.7442315993262,2.732755911925146,3
486,16.244457142857144,845.3212851405622,467.7122684285529,1286.5,-21.830732601125494,-4.283022447218667,139.37903026203614,22.246913655274128,-2.947860974640571,-15.514231588999744,-888.8999924382261,2.7387441364776466,3
487,16.277881951793063,844.3832413974258,463.4876543209876,1269.0,-21.98045798032488,-3.6087127960382537,139.5532663756399,22.27472426471578,-2.9788661255907893,-15.545236739949962,-890.6764567308396,2.7436787595126835,3
488,16.311306760728982,843.5910091980826,458.4937168026946,1286.5,-22.10690972346429,-2.811607976465128,139.61755654904584,22.284985908335738,-3.015089497499848,-15.58146011185902,-892.7519030609615,2.7494438882074665,3
489,16.344731569664905,843.0796096558807,453.90035952747814,1298.0,-22.18853650359988,-2.0784415704609382,139.62184022531744,22.285669645164457,-3.0481933283803264,-15.6145639427395,-894.6486128561278,2.754712526527373,3
490,16.378156378600824,842.7310770038042,448.9577594123048,1270.5,-22.24416736716819,-1.2895309446079264,139.59580552616012,22.281514129782373,-3.0836858212600515,-15.650056435619224,-896.6821829025341,2.760361332211835,3
491,16.411581187536743,842.8852544132917,444.1092938733125,1284.0,-22.219558417672605,-0.5156455616794554,139.24512768097404,22.22554086229726,-3.118389986205343,-15.684760600564516,-898.6705850854252,2.7658846716087546,3
492,16.445005996472663,843.0339181286549,438.6723846653671,1282.5,-22.19582953368525,0.35216396083859347,139.07648542544078,22.19862311369171,3.12572776267113,-15.72382815886763,-900.9089912920749,2.772102466627226,3
493,16.478430805408586,843.1188529907874,433.397560659141,1284.5,-22.182272698481043,1.194102335590237,139.1752635610343,22.214389536011097,3.0878131818941936,-15.761742739644564,-903.081336752601,2.7781367595731323,3
494,16.511855614344505,843.2939123691353,428.5803282926198,1289.5,-22.15433068405226,1.9630024514391489,139.34277863355365,22.24112736986809,3.053217636857061,-15.796338284681697,-905.0635154731835,2.78364281157475,3
495,16.545280423280424,843.9530285858203,423.2995844352097,1323.5,-22.04912618138199,2.805885720253378,139.25390726199475,22.226942210696155,3.015016892413613,-15.834539029125146,-907.252256904051,2.7897226488827154,3
496,16.578705232216343,845.0752977333846,419.1216545012165,1301.5,-21.869995757121604,3.47274390060225,138.7342563239921,22.14399838817929,2.9841170863606497,-15.865438835178109,-909.0226853786586,2.7946405057566253,3
497,16.612130041152263,845.2585087035593,414.9423226812159,1283.0,-21.84075263047254,4.13982584227951,139.2707723806954,22.229634128115972,2.954268989518692,-15.895286932020067,-910.7328553542005,2.7993909779109085,3
498,16.645554850088185,846.5490502211813,410.34985688264373,1281.0,-21.63476349669031,4.872849955688505,138.93936603347026,22.17673687106327,2.920057009595653,-15.929498911943107,-912.693057412577,2.8048359836286205,3
499,16.678979659024105,847.8157622739018,405.4784237726098,1290.0,-21.432577890936084,5.650401295890987,138.86515572729652,22.164891830452245,2.8838217557745054,-15.965734165764253,-914.769184526114,2.810603003388446,3
500,16.712404467960024,849.0755798801146,400.9506124576492,1279.0,-21.231492738785732,6.3731056164902,138.88074760370418,22.167380519945297,2.849977810123278,-15.999578111415481,-916.7082997739994,2.815989434632572,3
501,16.745829276895943,850.8605532398636,396.3265125678919,1319.5,-20.946585115762055,7.111178989417184,138.58870408074085,22.120766140244616,2.8143103945880132,-16.035245526950746,-918.7518921503095,2.821666080122322,3
502,16.779254085831866,852.7862790104564,392.12241775057385,1307.0,-20.639211367633873,7.782213464428415,138.19327102185164,22.057649291885074,2.781017501490037,-16.06853842004872,-920.6594344126037,2.826964808628695,3
503,16.812678894767785,854.4032856385797,387.93759936406997,1258.0,-20.381113669807768,8.450171141652358,138.22952226295317,22.063435515459496,2.748557013718157,-16.100998907820603,-922.5192833628686,2.832131055712764,3
504,16.846103703703704,856.2207624935598,383.3659196290572,1294.0,-20.091018017777575,9.17987749800443,138.3890104225501,22.088892137656682,2.7130035247615294,-16.13655239677723,-924.5563482270483,2.8377895692243746,3
505,16.879528512639624,857.7460377836945,379.50640294154937,1314.5,-19.847561971223403,9.795912308525446,138.66760429121697,22.133359757566716,2.683112345526555,-16.166443576012202,-926.2689866418813,2.8425468981544664,3
506,16.912953321575543,860.3274472168906,374.7573896353167,1302.5,-19.435531605814372,10.55392367345516,138.5599397360972,22.116174933874227,2.6441225165828506,-16.205433404955908,-928.5029392842927,2.8487523221611646,3
507,16.946378130511466,862.7733588272785,370.53626513702994,1307.5,-19.045128657089364,11.22767633240967,138.5107034811579,22.108316113861743,2.6089071902367666,-16.24064873130199,-930.520628858099,2.854357015421738,3
508,16.979802939447385,865.6230420711973,366.393786407767,1287.5,-18.590277902616776,11.888875986586232,138.25062130487856,22.066803228400538,2.572619239460761,-16.276936682078,-932.5997752847428,2.860132422162415,3
509,17.013227748383304,868.6037735849056,362.22667714884693,1272.0,-18.114509944622274,12.55400703033793,138.07942224655687,22.039477377006776,2.5355558398154967,-16.31400008172326,-934.7233516588229,2.8660312454237484,3
510,17.046652557319224,871.7628081042714,359.2477739063105,1291.5,-17.610282242261064,13.029483169750955,137.2455527483613,21.906379717400107,2.504600325258421,-16.344955596280336,-936.4969719955991,2.8709579685814597,3
511,17.080077366255146,874.556218163747,355.6392098397316,1341.5,-17.16441350375647,13.605462304185869,137.22213113938628,21.90264128909023,2.4713462966871913,-16.378209624851568,-938.4022874845382,2.876250511606291,3
512,17.113502175191066,876.4729281767956,352.4870472682627,1357.5,-16.858478801223917,14.10859314404763,137.72678579744476,21.98319148794333,2.444762489079888,-16.40479343245887,-939.9254274638243,2.880481455993197,3
513,17.146926984126985,879.9234642497481,349.01573514602217,1324.0,-16.307723225330857,14.662664878574729,137.39506135440607,21.930243458187697,2.409261756122008,-16.440294165416752,-941.9594696319319,2.8861315731268293,3
514,17.180351793062904,883.0591237241722,344.94834453572315,1339.0,-15.807226518984812,15.31187938049426,137.87794280171582,22.00731833698286,2.3721109278344565,-16.477444993704303,-944.0880552982239,2.892044311088751,3
515,17.213776601998823,886.8444614015006,341.54800966552204,1310.5,-15.20303175378047,15.854622116716225,137.6185177482407,21.965910337846793,2.335217542312209,-16.51433837922655,-946.2018905805977,2.8979160757620117,3
516,17.247201410934746,890.2874175545408,338.07039573820396,1314.0,-14.653486042983234,16.409699710684084,137.83250533817989,22.00006585914528,2.299717795621976,-16.549838125916782,-948.2358762397315,2.9035660359262723,3
517,17.280626219870665,894.1001972386588,335.53740959894805,1267.5,-14.044911135698484,16.814001016440702,137.2570902184401,21.90822126487078,2.266700305277732,-16.58285561626103,-950.1276390865708,2.9088209327230476,3
518,17.314051028806585,897.5269240872077,332.6893879695298,1269.0,-13.497955857156542,17.26858655315238,137.3183792015944,21.918003875021604,2.2342464125415824,-16.615309508997175,-951.9871101691223,2.91398613017458,3
519,17.347475837742504,900.4321179208689,330.14662529092317,1289.0,-13.034244807884738,17.674448336309176,137.58663294917315,21.960821061716533,2.206225101668757,-16.643330819870002,-953.5926130185593,2.918445860311905,3
520,17.380900646678427,903.4930221069532,328.0093861924169,1349.5,-12.545680129203431,18.015582677649874,137.54064406776783,21.953480569593697,2.1790882031802012,-16.67046771835856,-955.1474427710285,2.922764831846542,3
521,17.414325455614346,909.0082146065972,324.82441278398153,1298.5,-11.665375458542966,18.52395060271432,137.1494620174033,21.891042243816916,2.132800896376863,-16.716755025161895,-957.7995100958868,2.9301316855267037,3
522,17.447750264550265,913.1353965183753,322.29813023855576,1292.5,-11.00661739817824,18.927181917720976,137.17323003606992,21.894835964135098,2.0975200140921517,-16.752035907446608,-959.8209557482988,2.9357468123389596,3
523,17.481175073486185,917.1769594680986,319.45582406341896,1303.5,-10.361525365281947,19.38085518507864,137.6866024531136,21.976777643694057,2.0617601675243864,-16.787795754014372,-961.8698440326671,2.941438168684426,3
524,17.514599882422104,921.2231133795115,317.08810305018835,1371.5,-9.715700548349863,19.758777781053734,137.9465450223746,22.01826824585141,2.0277945307946665,-16.821761390744093,-963.8159316657546,2.9468439676652256,3
525,17.548024691358027,925.0477901545095,315.22266139657444,1391.5,-9.105226692901546,20.05652931023914,137.99851863380422,22.02656398764021,1.99695358178058,-16.852602339758178,-965.5829878804399,2.9517524571504623,3
526,17.581449500293946,929.4338979063749,313.4357798165138,1417.0,-8.405140315093988,20.341741512885932,137.89370919002133,22.009834881104517,1.9626271439228862,-16.88692877761587,-967.5497478954038,2.9572156794142512,3
527,17.614874309229865,933.7025977178926,312.10439427045395,1373.0,-7.723793946500514,20.55424994567807,137.56616536620643,21.957554138778868,1.9302471572737603,-16.919308764264997,-969.4049844710886,2.962369114346709,3
528,17.648299118165784,938.4405120481928,310.26443273092366,1328.0,-6.967554139019341,20.847934479298367,137.71573820629052,21.98142813225026,1.8933342047075683,-16.95622171683119,-971.5199408624982,2.9682439932117353,3
529,17.681723927101707,943.3785588309397,308.39896699420507,1323.0,-6.179370291026263,21.14568985249639,138.02060248669693,22.030088890687363,1.8551080154488586,-16.9944479060899,-973.7101401738904,2.974327880187825,3
530,17.715148736037627,948.806570268899,306.7380771182141,1314.0,-5.312980981579242,21.41079195280964,138.20887584864604,22.060140048447575,1.814028347533697,-17.035527574005062,-976.0638317692283,2.9808659123970966,3
531,17.748573544973546,953.7449584816133,305.87017266376694,1264.5,-4.524742636414046,21.54932208480162,137.95258308649724,22.019232008412597,1.7777611870339145,-17.071794734504845,-978.1417870007893,2.9866380102625443,3
532,17.781998353909465,957.9578662543487,304.69926555856205,1293.5,-3.8523014859664166,21.736215832152762,138.30164570176274,22.07494746178816,1.7462045475841588,-17.1033513739546,-979.9498492568763,2.991660405418341,3
533,17.815423162845384,962.6660251475492,304.1406209905055,1299.0,-3.1008110775783955,21.82538360327426,138.11123313113484,22.04455485531304,1.7119254368811525,-17.137630484657606,-981.9138976256204,2.997116095331519,3
534,17.848847971781307,967.1726646248086,303.3999489535477,1306.0,-2.3814860891812946,21.94360559708565,138.28603485600192,22.072455744511366,1.6789007904899313,-17.17065513104883,-983.8060704837493,3.002372131048544,4
535,17.882272780717226,972.2704061895552,302.8001289490651,1292.5,-1.5678126390603755,22.03934556473605,138.42752691004338,22.095039927392033,1.6418136812781832,-17.207742240260576,-985.9310053159232,3.008274727804583,4
536,17.915697589653146,977.6276773117864,302.5711170963191,1299.5,-0.7127145094485806,22.075899176168818,138.37966879592457,22.087401078631903,1.6030698499154028,-17.246486071623355,-988.1508633351771,3.0144410000802875,4
537,17.949122398589065,982.3731111972104,302.3157690817513,1290.5,0.04472552803311204,22.116656420794897,138.56323962494434,22.11670164396911,1.5687740741445093,-17.28078184739425,-990.1158665419763,3.0198993423213967,4
538,17.982547207524988,986.9563631626936,302.57926273283834,1279.5,0.7762789801182431,22.074599014501956,138.38495087084198,22.088244174357186,1.5356446477387662,-17.31391127379999,-992.0140428527146,3.02517205429567,4
539,18.015972016460907,991.3220858895705,302.868481595092,1304.0,1.4731116124382093,22.028435491596554,138.3184920163247,22.07763637779486,1.50402256263579,-17.34553335890297,-993.8258548685187,3.030204865450681,4
540,18.049396825396826,996.4373013069587,303.54185800070644,1415.5,2.289574142740072,21.920954856058774,138.0839489111094,22.040199898287465,1.46672684297566,-17.3828290785631,-995.9627421989472,3.0361406635907606,4
541,18.082821634332745,1001.196964430541,304.09199397520564,1438.5,3.04928537289755,21.83314517980881,138.11435518539358,22.045053180429743,1.4320307957843412,-17.417525125754416,-997.9506792687965,3.0416627110070085,4
542,18.116246443268665,1006.0065005417118,304.81124352955334,1384.5,3.816957054828342,21.718342524760303,138.1528857301708,22.05120321391138,1.3968248993691559,-17.4527310221696,-999.9678285473614,3.0472659034474665,4
543,18.149671252204588,1010.2705508733357,305.248076218395,1364.5,4.4975612990323315,21.648617695335165,138.52672274852935,22.110873021148038,1.3659573709449067,-17.483598550593854,-1001.7364076500711,3.0521786231772157,4
544,18.183096061140507,1016.1691140479686,307.09385707293194,1362.0,5.439057486726656,21.354004314683557,138.0564350136792,22.03580828141871,1.3213905801441097,-17.528165341394647,-1004.289896669399,3.059271648230904,4
545,18.216520870076426,1020.4597109968159,308.4986529512613,1361.0,6.123898955856813,21.129778528711856,137.8277753076465,21.99931087770607,1.2887020439417172,-17.56085387759704,-1006.1628118322568,3.0644741903499537,4
546,18.249945679012345,1025.1695099818512,309.5744706594071,1377.5,6.875651146676271,20.958062427538398,138.18973009957057,22.057084109360133,1.2537928299948133,-17.595763091543944,-1008.1629624575336,3.0700301643090557,4
547,18.283370487948268,1030.0734859675038,310.9572870507139,1354.0,7.6583968015659805,20.7373448863081,138.49807443522357,22.10630033506115,1.2170282117577145,-17.632527709781044,-1010.2694199179291,3.0758814350323767,4
548,18.316795296884187,1034.4260216642047,312.8501969473166,1354.0,8.35312459271189,20.435209027364586,138.31145851862652,22.0765137296053,1.182759913405343,-17.666796008133417,-1012.2328487846152,3.081335404106505,4
549,18.350220105820107,1038.8894595255563,314.7282954267547,1363.0,9.065553976963514,20.135437285305468,138.34659366838915,22.082121808823278,1.1477521379905589,-17.7018037835482,-1014.2386465660242,3.086907064610419,4
550,18.383644914756026,1043.6309786607799,316.93340691685063,1359.0,9.822369163565376,19.783469526395187,138.3812736904717,22.087657243066023,1.1099576422234598,-17.7395982793153,-1016.4041116623039,3.0929222454334178,4
551,18.417069723691945,1048.790866568193,319.06142294436233,1354.0,10.645962070843478,19.443807320882,138.8815096240577,22.167502149439898,1.0698556311078833,-17.779700290430874,-1018.7017876492131,3.099304678730388,4
552,18.450494532627868,1053.357821637427,322.2730263157895,1368.0,11.374914302048932,18.9311888676986,138.36907418619546,22.08571002534066,1.0297478122039312,-17.81980810933483,-1020.9997963978848,3.105688036365587,4
553,18.483919341563787,1057.9598108747043,325.00584795321635,1339.5,12.109458494326162,18.494990919637115,138.50022259761454,22.10664321291831,0.9910943364719659,-17.85846158506679,-1023.2144774208375,3.111839928096011,4
554,18.517344150499707,1061.5069524174,327.62354892205633,1306.5,12.675633703574134,18.07716789906059,138.3232680206914,22.078398697324296,0.959268281508805,-17.890287640029953,-1025.037976048778,3.1169052020625125,4
555,18.550768959435626,1065.2843849585722,330.3848311026131,1307.5,13.278566694455831,17.636427235754187,138.3102439837506,22.07631987223332,0.9254381585862013,-17.92411776295256,-1026.9762993126521,3.122289433351052,4
556,18.58419376837155,1068.656791998987,333.1830611469806,1316.5,13.816851744204687,17.189789157790788,138.17258494750612,22.05434749455612,0.8937532325248123,-17.955802689013947,-1028.7917118501537,3.1273322459552224,4
557,18.617618577307468,1072.3573736590408,336.0595838180173,1289.5,14.407518220436668,16.73065444168836,138.32833176915898,22.079206944983348,0.8598675356189575,-17.989688385919802,-1030.7332192687188,3.1327253221179037,4
558,18.651043386243387,1075.8186889818687,339.4331177887663,1314.5,14.959994320864835,16.19218951752229,138.11493234508364,22.04514530348273,0.8249316101129287,-18.02462431142583,-1032.7349003535976,3.1382855473536777,4
559,18.684468195179306,1079.498353746872,343.0187014355327,1265.5,15.54732215743739,15.619878391211477,138.07391647882056,22.038598576664963,0.7877261268149531,-18.061829794723806,-1034.8666175213161,3.144206983930674,4
560,18.717893004115226,1082.6314215112498,346.26245285472754,1281.5,16.047405189290856,15.102128643589246,138.0588027999117,22.036186214424625,0.7550610629726072,-18.09449485856615,-1036.7381878170079,3.149405790307595,4
561,18.75131781305115,1086.1984502232729,350.17310218019435,1269.0,16.616754679046032,14.477932322836017,138.0777873261744,22.03921642001408,0.7167221613129792,-18.13283376022578,-1038.9348450732716,3.155507616019439,4
562,18.784742621987068,1090.2386114337332,354.2335785262614,1291.5,17.26162297403647,13.82982143771644,138.57444226176483,22.118489747198044,0.6754654861608833,-18.174090435377874,-1041.298678436229,3.162073819805432,4
563,18.818167430922987,1092.9480436991869,358.1700965447154,1312.0,17.694087639280873,13.201496098572283,138.3097242913564,22.07623692179379,0.6409981567457718,-18.208557764792985,-1043.273510942802,3.1675594656570234,4
564,18.851592239858906,1095.7027927235458,361.94593902126564,1301.0,18.13378551615408,12.598816905053678,138.33868636021057,22.08085968781437,0.6072075169069471,-18.242348404631812,-1045.2095719926133,3.1729374130176105,4
565,18.88501704879483,1097.902204928664,365.63164721141374,1285.0,18.484843586565624,12.01052445022308,138.10835431354053,22.04409535429392,0.5761993520194852,-18.273356569519272,-1046.9862089711105,3.177872515735658,4
566,18.91844185773075,1100.4031694869727,370.6032769272092,1241.0,18.8840337838212,11.216980279300385,137.6079872827252,21.96422952290187,0.5359907399694107,-18.31356518156935,-1049.2899927416588,3.1842719150982925,4
567,18.951866666666668,1103.3966823406477,373.8449582027168,1276.0,19.36184182895149,10.699560956619251,138.59340960440412,22.121517210032106,0.5048453768607641,-18.344710544677994,-1051.0744905991867,3.1892288535914255,4
568,18.985291475602587,1105.846729708432,378.66929340688205,1269.0,19.752904904508515,9.92952712492027,138.51001198534573,22.108205741106264,0.46579484190701875,-18.38376107963174,-1053.3119214397643,3.1954439392596967,4
569,19.018716284538506,1108.194357366771,383.3433908045977,1276.0,20.127620309771537,9.183473424963914,138.60696913902095,22.123681508314704,0.42804940011756315,-18.421506521421197,-1055.474575950157,3.2014513128996764,4
570,19.05214109347443,1109.7106213422985,387.9819449632673,1338.5,20.36963801988721,8.44309294119078,138.1461247869965,22.050124069374757,0.3929384348200764,-18.45661748671868,-1057.486286076333,3.2070393965834985,4
571,19.085565902410348,1111.1209829867676,392.41272841839947,1322.5,20.59475218281563,7.735875673527019,137.83032565832048,21.999717950643284,0.3593173064913436,-18.490238615047414,-1059.4126348320372,3.2123903653493433,4
572,19.118990711346267,1112.7165192874536,396.28219915417145,1300.5,20.849422905150867,7.118252052610088,138.02673535482208,22.031067785341623,0.3290040297349702,-18.520551891803787,-1061.1494576533894,3.2172148731864327,4
573,19.152415520282187,1114.4283246977545,401.547989143844,1351.0,21.12265186280684,6.27775563785665,138.05640529580143,22.03580353801463,0.28889051409826605,-18.560665407440492,-1063.4477928008048,3.223599137484809,4
574,19.18584032921811,1116.1470660749505,406.17085798816566,1352.0,21.396987901322394,5.539878757626314,138.47438425984453,22.102519039660077,0.2533461325384216,-18.596209789000337,-1065.4843358495864,3.229256201509202,4
575,19.21926513815403,1116.9959626545544,410.8920010093363,1321.0,21.532484100953,4.786315894197559,138.1956567505244,22.058030088764546,0.21872733766465588,-18.630828583874102,-1067.4678466876824,3.234765953837247,4
576,19.252689947089948,1117.8007692307692,415.1123076923077,1300.0,21.66094289691812,4.112693770422356,138.1323048451626,22.047918206325477,0.1876333780093946,-18.661922543529364,-1069.2493993442788,3.2397147112166813,4
577,19.286114756025867,1118.7825195437651,419.6275791362296,1300.5,21.817644478233454,3.391990995017725,138.33171326547338,22.079746680812985,0.1542353215198456,-18.695320600018913,-1071.1629670250695,3.2450301769966554,4
578,19.319539564961786,1119.2568994022636,423.71677476790023,1310.5,21.89336238021609,2.7392960956037236,138.2334795434098,22.06406715478474,0.12447308344342842,-18.72508283809533,-1072.8682176557118,3.249766984303995,4
579,19.35296437389771,1119.5243902439024,427.85530995934954,1312.0,21.936057796064,2.0787258872273786,138.0471783301622,22.034330780545375,0.0944808263115835,-18.755075095227177,-1074.5866474074378,3.254540400281012,4
580,19.38638918283363,1120.430051166854,432.78572319980026,1335.5,22.08061440774352,1.2917604632398958,138.57367592571123,22.11836742885515,0.058435412207828066,-18.79112050933093,-1076.651897506384,3.260277206111418,4
581,19.419813991769548,1120.4422857142856,438.26806349206345,1312.5,22.082567218864483,0.41669948109995786,138.37401369223699,22.086498442107505,0.01886782583626003,-18.8306880957025,-1078.9189532109945,3.266574583068669,4
582,19.453238800705467,1120.4237875288684,443.4345650500385,1299.0,22.079614640323918,-0.40794906067868864,138.3544952045054,22.083383008527363,-0.01847417429727559,-18.868030095836033,-1081.058492217223,3.2725177469748594,4
583,19.48666360964139,1120.670044167316,448.3808781501688,1283.0,22.118920769533485,-1.1974523327539253,138.78006615998754,22.151310302059283,-0.054084218685528374,-18.903640140224287,-1083.0987974689433,3.2781852615629714,4
584,19.52008841857731,1120.3958333333333,453.09735082304525,1296.0,22.075152745495096,-1.95026974089399,138.8416211327558,22.161135368008253,-0.08811804551247412,-18.937673967051232,-1085.0487921068063,3.283601913334813,4
