method,frame,time_s,x_px,y_px,marker_radius_px,marker_radius_mm,area_px2
hough,358,11.940864958171321,1007.0,619.0,20.0,3.466199300456407,1253.5
hough,359,11.97421932956286,1003.0,623.0,20.0,3.466199300456407,1259.0
hough,360,12.007573700954401,998.0,624.0,21.0,3.639509265479227,1277.0
hough,361,12.04092807234594,994.0,625.0,22.0,3.8128192305020474,1280.5
hough,362,12.07428244373748,991.0,629.0,20.0,3.466199300456407,1280.5
hough,363,12.107636815129021,987.0,628.0,20.0,3.466199300456407,1278.5
hough,364,12.14099118652056,979.0,629.0,20.0,3.466199300456407,1276.5
hough,365,12.174345557912101,975.0,632.0,21.0,3.639509265479227,1265.0
hough,366,12.20769992930364,968.0,632.0,22.0,3.8128192305020474,1281.0
hough,367,12.24105430069518,965.0,634.0,21.0,3.639509265479227,1282.5
hough,368,12.274408672086722,961.0,634.0,20.0,3.466199300456407,1274.0
hough,369,12.30776304347826,957.0,634.0,20.0,3.466199300456407,1304.0
hough,370,12.341117414869801,952.0,634.0,21.0,3.639509265479227,1282.5
hough,371,12.37447178626134,947.0,635.0,20.0,3.466199300456407,1261.0
hough,372,12.407826157652881,943.0,633.0,20.0,3.466199300456407,1273.5
hough,373,12.44118052904442,937.0,633.0,20.0,3.466199300456407,1275.0
hough,374,12.47453490043596,933.0,633.0,22.0,3.8128192305020474,1285.0
hough,375,12.507889271827501,930.0,633.0,20.0,3.466199300456407,1282.5
hough,376,12.54124364321904,926.0,630.0,18.0,3.119579370410766,1274.5
hough,377,12.574598014610581,922.0,630.0,19.0,3.2928893354335864,1289.0
hough,378,12.60795238600212,919.0,631.0,22.0,3.8128192305020474,1294.0
hough,379,12.64130675739366,913.0,630.0,20.0,3.466199300456407,1261.5
hough,380,12.674661128785202,908.0,629.0,20.0,3.466199300456407,1271.0
hough,381,12.70801550017674,905.0,626.0,20.0,3.466199300456407,1275.5
hough,382,12.741369871568281,901.0,626.0,21.0,3.639509265479227,1278.0
hough,383,12.77472424295982,896.0,624.0,21.0,3.639509265479227,1298.5
hough,384,12.808078614351361,894.0,623.0,21.0,3.639509265479227,1268.5
hough,385,12.841432985742902,890.0,619.0,19.0,3.2928893354335864,1256.5
hough,386,12.87478735713444,885.0,620.0,19.0,3.2928893354335864,1270.0
hough,387,12.908141728525981,881.0,616.0,20.0,3.466199300456407,1276.5
hough,388,12.94149609991752,877.0,614.0,20.0,3.466199300456407,1267.5
hough,389,12.974850471309061,873.0,610.0,21.0,3.639509265479227,1286.5
hough,390,13.0082048427006,870.0,609.0,21.0,3.639509265479227,1288.0
hough,391,13.04155921409214,867.0,607.0,20.0,3.466199300456407,1282.0
hough,392,13.074913585483682,863.0,604.0,20.0,3.466199300456407,1269.0
hough,393,13.10826795687522,859.0,599.0,20.0,3.466199300456407,1284.0
hough,394,13.141622328266761,857.0,598.0,21.0,3.639509265479227,1282.5
hough,395,13.1749766996583,853.0,594.0,21.0,3.639509265479227,1246.0
hough,396,13.208331071049841,850.0,591.0,21.0,3.639509265479227,1258.0
hough,397,13.241685442441382,847.0,588.0,20.0,3.466199300456407,1232.0
hough,398,13.27503981383292,844.0,584.0,19.0,3.2928893354335864,1222.5
hough,399,13.308394185224461,841.0,581.0,19.0,3.2928893354335864,1238.5
hough,400,13.341748556616,840.0,577.0,20.0,3.466199300456407,1247.0
hough,401,13.375102928007541,836.0,573.0,20.0,3.466199300456407,1226.5
hough,402,13.40845729939908,836.0,569.0,20.0,3.466199300456407,1233.5
hough,403,13.44181167079062,833.0,565.0,20.0,3.466199300456407,1221.5
hough,404,13.475166042182162,831.0,560.0,21.0,3.639509265479227,1262.5
hough,405,13.5085204135737,828.0,559.0,19.0,3.2928893354335864,1247.0
hough,406,13.541874784965241,825.0,553.0,18.0,3.119579370410766,1215.5
hough,407,13.57522915635678,826.0,548.0,22.0,3.8128192305020474,1265.5
hough,408,13.608583527748321,823.0,543.0,20.0,3.466199300456407,1252.5
hough,409,13.641937899139862,821.0,539.0,20.0,3.466199300456407,1242.0
hough,410,13.6752922705314,820.0,534.0,20.0,3.466199300456407,1225.0
hough,411,13.708646641922941,820.0,529.0,19.0,3.2928893354335864,1243.0
hough,412,13.74200101331448,820.0,524.0,19.0,3.2928893354335864,1210.0
hough,413,13.775355384706021,818.0,521.0,20.0,3.466199300456407,1233.0
hough,414,13.80870975609756,818.0,517.0,21.0,3.639509265479227,1229.0
hough,415,13.8420641274891,817.0,510.0,19.0,3.2928893354335864,1253.0
hough,416,13.875418498880641,816.0,507.0,19.0,3.2928893354335864,1222.5
hough,417,13.90877287027218,817.0,503.0,19.0,3.2928893354335864,1208.5
hough,418,13.942127241663721,817.0,497.0,20.0,3.466199300456407,1237.0
hough,419,13.97548161305526,818.0,493.0,20.0,3.466199300456407,1212.5
hough,420,14.008835984446801,817.0,488.0,22.0,3.8128192305020474,1229.5
hough,421,14.042190355838342,819.0,482.0,19.0,3.2928893354335864,1226.0
hough,422,14.07554472722988,820.0,480.0,20.0,3.466199300456407,1208.0
hough,423,14.108899098621421,822.0,476.0,21.0,3.639509265479227,1206.0
hough,424,14.14225347001296,822.0,471.0,21.0,3.639509265479227,1234.0
hough,425,14.175607841404501,823.0,466.0,20.0,3.466199300456407,1211.0
hough,426,14.208962212796042,824.0,461.0,20.0,3.466199300456407,1258.5
hough,427,14.24231658418758,826.0,458.0,20.0,3.466199300456407,1219.0
hough,428,14.275670955579121,827.0,454.0,20.0,3.466199300456407,1253.0
hough,429,14.30902532697066,828.0,449.0,21.0,3.639509265479227,1237.0
hough,430,14.342379698362201,831.0,447.0,21.0,3.639509265479227,1240.5
hough,431,14.37573406975374,834.0,442.0,21.0,3.639509265479227,1249.0
hough,432,14.40908844114528,835.0,438.0,20.0,3.466199300456407,1216.5
hough,433,14.442442812536822,838.0,434.0,20.0,3.466199300456407,1229.5
hough,434,14.47579718392836,839.0,429.0,20.0,3.466199300456407,1241.0
hough,435,14.509151555319901,842.0,426.0,21.0,3.639509265479227,1226.5
hough,436,14.54250592671144,845.0,423.0,20.0,3.466199300456407,1249.5
hough,437,14.575860298102981,849.0,420.0,21.0,3.639509265479227,1231.0
hough,438,14.609214669494522,851.0,417.0,20.0,3.466199300456407,1204.0
hough,439,14.64256904088606,853.0,413.0,20.0,3.466199300456407,1224.0
hough,440,14.675923412277601,856.0,411.0,19.0,3.2928893354335864,1237.0
hough,441,14.70927778366914,859.0,408.0,20.0,3.466199300456407,1242.5
hough,442,14.742632155060681,863.0,407.0,20.0,3.466199300456407,1230.0
hough,443,14.77598652645222,867.0,403.0,19.0,3.2928893354335864,1229.5
hough,444,14.80934089784376,870.0,399.0,19.0,3.2928893354335864,1233.0
hough,445,14.842695269235302,872.0,398.0,20.0,3.466199300456407,1194.0
hough,446,14.87604964062684,877.0,396.0,20.0,3.466199300456407,1191.0
hough,447,14.909404012018381,881.0,393.0,20.0,3.466199300456407,1224.5
hough,448,14.94275838340992,884.0,391.0,20.0,3.466199300456407,1205.0
hough,449,14.976112754801461,889.0,388.0,20.0,3.466199300456407,1235.5
hough,450,15.009467126193002,892.0,387.0,20.0,3.466199300456407,1240.0
hough,451,15.04282149758454,897.0,384.0,20.0,3.466199300456407,1204.5
hough,452,15.076175868976081,901.0,384.0,19.0,3.2928893354335864,1183.0
hough,453,15.10953024036762,905.0,382.0,20.0,3.466199300456407,1193.0
hough,454,15.142884611759161,910.0,379.0,20.0,3.466199300456407,1199.5
hough,455,15.176238983150702,915.0,381.0,18.0,3.119579370410766,1177.0
hough,456,15.20959335454224,918.0,378.0,19.0,3.2928893354335864,1179.0
hough,457,15.242947725933782,926.0,377.0,22.0,3.8128192305020474,1187.5
hough,458,15.27630209732532,928.0,375.0,20.0,3.466199300456407,1187.0
hough,459,15.309656468716861,933.0,376.0,20.0,3.466199300456407,1209.5
hough,460,15.3430108401084,937.0,377.0,20.0,3.466199300456407,1236.5
hough,461,15.376365211499941,941.0,375.0,21.0,3.639509265479227,1198.5
hough,462,15.409719582891482,945.0,373.0,21.0,3.639509265479227,1200.5
hough,463,15.44307395428302,952.0,374.0,21.0,3.639509265479227,1232.0
hough,464,15.476428325674561,956.0,377.0,20.0,3.466199300456407,1213.0
hough,465,15.5097826970661,961.0,376.0,19.0,3.2928893354335864,1188.0
hough,466,15.543137068457641,964.0,377.0,20.0,3.466199300456407,1211.5
hough,467,15.576491439849182,970.0,376.0,20.0,3.466199300456407,1227.5
hough,468,15.60984581124072,973.0,378.0,20.0,3.466199300456407,1198.0
hough,469,15.643200182632262,980.0,379.0,21.0,3.639509265479227,1208.0
hough,470,15.6765545540238,984.0,380.0,20.0,3.466199300456407,1220.5
hough,471,15.709908925415341,988.0,381.0,19.0,3.2928893354335864,1206.0
hough,472,15.74326329680688,993.0,384.0,19.0,3.2928893354335864,1263.0
hough,473,15.776617668198421,997.0,385.0,20.0,3.466199300456407,1222.0
hough,474,15.809972039589962,1001.0,387.0,20.0,3.466199300456407,1199.0
hough,475,15.8433264109815,1006.0,388.0,19.0,3.2928893354335864,1226.0
hough,476,15.876680782373041,1010.0,391.0,20.0,3.466199300456407,1207.5
hough,477,15.91003515376458,1014.0,393.0,20.0,3.466199300456407,1193.0
hough,478,15.943389525156121,1020.0,397.0,22.0,3.8128192305020474,1227.0
hough,479,15.976743896547662,1024.0,399.0,20.0,3.466199300456407,1208.5
hough,480,16.010098267939203,1027.0,402.0,20.0,3.466199300456407,1229.5
hough,481,16.04345263933074,1029.0,403.0,20.0,3.466199300456407,1268.5
hough,482,16.07680701072228,1036.0,407.0,20.0,3.466199300456407,1192.0
hough,483,16.11016138211382,1036.0,411.0,20.0,3.466199300456407,1254.0
hough,484,16.143515753505362,1040.0,413.0,20.0,3.466199300456407,1265.0
hough,485,16.1768701248969,1042.0,416.0,21.0,3.639509265479227,1241.0
hough,486,16.21022449628844,1046.0,420.0,20.0,3.466199300456407,1255.5
hough,487,16.243578867679982,1049.0,423.0,20.0,3.466199300456407,1276.0
hough,488,16.27693323907152,1051.0,427.0,20.0,3.466199300456407,1232.0
hough,489,16.31028761046306,1055.0,431.0,21.0,3.639509265479227,1259.0
hough,490,16.343641981854603,1056.0,435.0,20.0,3.466199300456407,1262.5
hough,491,16.376996353246142,1059.0,441.0,20.0,3.466199300456407,1268.5
hough,492,16.41035072463768,1061.0,443.0,21.0,3.639509265479227,1260.0
hough,493,16.44370509602922,1063.0,446.0,21.0,3.639509265479227,1288.0
hough,494,16.477059467420762,1065.0,453.0,20.0,3.466199300456407,1265.5
hough,495,16.5104138388123,1067.0,455.0,20.0,3.466199300456407,1244.0
hough,496,16.54376821020384,1069.0,460.0,20.0,3.466199300456407,1259.0
hough,497,16.577122581595383,1071.0,462.0,20.0,3.466199300456407,1264.0
hough,498,16.61047695298692,1071.0,468.0,19.0,3.2928893354335864,1231.5
hough,499,16.64383132437846,1075.0,472.0,22.0,3.8128192305020474,1226.0
hough,500,16.67718569577,1073.0,476.0,20.0,3.466199300456407,1274.0
hough,501,16.710540067161542,1075.0,481.0,20.0,3.466199300456407,1247.5
hough,502,16.74389443855308,1076.0,487.0,19.0,3.2928893354335864,1231.5
hough,503,16.77724880994462,1077.0,490.0,19.0,3.2928893354335864,1238.0
hough,504,16.810603181336162,1078.0,492.0,21.0,3.639509265479227,1271.0
hough,505,16.8439575527277,1078.0,496.0,21.0,3.639509265479227,1281.5
hough,506,16.87731192411924,1077.0,502.0,21.0,3.639509265479227,1233.5
hough,507,16.91066629551078,1077.0,505.0,21.0,3.639509265479227,1265.0
hough,508,16.944020666902322,1078.0,511.0,20.0,3.466199300456407,1273.5
hough,509,16.97737503829386,1077.0,515.0,21.0,3.639509265479227,1275.0
hough,510,17.0107294096854,1076.0,520.0,20.0,3.466199300456407,1272.5
hough,511,17.044083781076942,1075.0,524.0,19.0,3.2928893354335864,1262.0
hough,512,17.07743815246848,1077.0,529.0,21.0,3.639509265479227,1282.5
hough,513,17.11079252386002,1076.0,531.0,19.0,3.2928893354335864,1276.5
hough,514,17.144146895251563,1075.0,537.0,21.0,3.639509265479227,1292.5
hough,515,17.1775012666431,1072.0,543.0,20.0,3.466199300456407,1290.5
hough,516,17.21085563803464,1071.0,549.0,19.0,3.2928893354335864,1269.0
hough,517,17.24421000942618,1069.0,551.0,20.0,3.466199300456407,1257.5
hough,518,17.277564380817722,1067.0,556.0,21.0,3.639509265479227,1251.5
hough,519,17.31091875220926,1066.0,560.0,21.0,3.639509265479227,1255.0
hough,520,17.3442731236008,1065.0,563.0,20.0,3.466199300456407,1252.5
hough,521,17.377627494992343,1062.0,567.0,20.0,3.466199300456407,1280.0
hough,522,17.41098186638388,1060.0,571.0,21.0,3.639509265479227,1269.0
hough,523,17.44433623777542,1058.0,575.0,20.0,3.466199300456407,1273.5
hough,524,17.47769060916696,1054.0,579.0,20.0,3.466199300456407,1278.5
hough,525,17.511044980558502,1052.0,584.0,22.0,3.8128192305020474,1280.5
hough,526,17.54439935195004,1049.0,586.0,20.0,3.466199300456407,1288.0
hough,527,17.57775372334158,1046.0,590.0,21.0,3.639509265479227,1256.0
hough,528,17.611108094733122,1043.0,593.0,20.0,3.466199300456407,1250.5
hough,529,17.64446246612466,1039.0,595.0,20.0,3.466199300456407,1277.5
hough,530,17.6778168375162,1035.0,599.0,20.0,3.466199300456407,1285.5
hough,531,17.711171208907743,1033.0,602.0,21.0,3.639509265479227,1280.0
hough,532,17.744525580299282,1028.0,605.0,21.0,3.639509265479227,1261.5
hough,533,17.77787995169082,1025.0,608.0,20.0,3.466199300456407,1294.5
hough,534,17.81123432308236,1022.0,611.0,20.0,3.466199300456407,1234.0
hough,535,17.844588694473902,1017.0,615.0,20.0,3.466199300456407,1243.5
hough,536,17.87794306586544,1014.0,617.0,21.0,3.639509265479227,1283.0
hough,537,17.91129743725698,1010.0,619.0,20.0,3.466199300456407,1276.0
hough,538,17.944651808648523,1006.0,622.0,20.0,3.466199300456407,1253.0
hough,539,17.97800618004006,1002.0,624.0,22.0,3.8128192305020474,1259.0
hough,540,18.0113605514316,996.0,625.0,21.0,3.639509265479227,1279.5
hough,541,18.04471492282314,992.0,625.0,19.0,3.2928893354335864,1292.0
hough,542,18.078069294214682,991.0,628.0,23.0,3.986129195524868,1279.5
hough,543,18.11142366560622,985.0,630.0,20.0,3.466199300456407,1242.0
hough,544,18.14477803699776,979.0,631.0,20.0,3.466199300456407,1266.5
hough,545,18.178132408389303,976.0,631.0,20.0,3.466199300456407,1243.5
hough,546,18.21148677978084,971.0,633.0,21.0,3.639509265479227,1258.5
hough,547,18.24484115117238,966.0,633.0,20.0,3.466199300456407,1260.5
hough,548,18.27819552256392,962.0,634.0,20.0,3.466199300456407,1270.5
hough,549,18.311549893955462,957.0,635.0,19.0,3.2928893354335864,1261.5
hough,550,18.344904265347,953.0,635.0,20.0,3.466199300456407,1279.5
hough,551,18.37825863673854,948.0,635.0,21.0,3.639509265479227,1288.0
hough,552,18.411613008130082,944.0,634.0,21.0,3.639509265479227,1248.0
hough,553,18.44496737952162,940.0,633.0,20.0,3.466199300456407,1249.0
hough,554,18.47832175091316,936.0,634.0,22.0,3.8128192305020474,1287.5
hough,555,18.511676122304703,931.0,634.0,20.0,3.466199300456407,1273.0
hough,556,18.545030493696242,925.0,632.0,21.0,3.639509265479227,1280.0
hough,557,18.57838486508778,922.0,632.0,20.0,3.466199300456407,1271.5
hough,558,18.61173923647932,918.0,631.0,20.0,3.466199300456407,1275.0
hough,559,18.645093607870862,914.0,629.0,20.0,3.466199300456407,1277.5
hough,560,18.6784479792624,910.0,629.0,20.0,3.466199300456407,1263.0
hough,561,18.71180235065394,905.0,628.0,20.0,3.466199300456407,1267.5
hough,562,18.745156722045483,900.0,627.0,19.0,3.2928893354335864,1277.5
hough,563,18.77851109343702,897.0,623.0,22.0,3.8128192305020474,1263.0
hough,564,18.81186546482856,893.0,622.0,21.0,3.639509265479227,1273.5
hough,565,18.8452198362201,889.0,620.0,21.0,3.639509265479227,1240.5
hough,566,18.878574207611642,885.0,618.0,21.0,3.639509265479227,1248.0
hough,567,18.91192857900318,882.0,617.0,20.0,3.466199300456407,1260.5
hough,568,18.94528295039472,878.0,614.0,20.0,3.466199300456407,1286.0
hough,569,18.978637321786263,877.0,613.0,22.0,3.8128192305020474,1287.5
hough,570,19.0119916931778,871.0,610.0,20.0,3.466199300456407,1261.0
hough,571,19.04534606456934,868.0,607.0,20.0,3.466199300456407,1236.5
hough,572,19.078700435960883,863.0,604.0,21.0,3.639509265479227,1231.0
hough,573,19.112054807352422,861.0,600.0,19.0,3.2928893354335864,1245.5
hough,574,19.14540917874396,859.0,599.0,21.0,3.639509265479227,1276.0
hough,575,19.1787635501355,855.0,597.0,18.0,3.119579370410766,1234.0
hough,576,19.212117921527042,851.0,593.0,20.0,3.466199300456407,1247.5
hough,577,19.24547229291858,847.0,588.0,22.0,3.8128192305020474,1240.5
hough,578,19.27882666431012,846.0,584.0,21.0,3.639509265479227,1241.0
hough,579,19.312181035701663,842.0,581.0,20.0,3.466199300456407,1224.0
hough,580,19.3455354070932,840.0,577.0,20.0,3.466199300456407,1228.5
hough,581,19.37888977848474,838.0,573.0,20.0,3.466199300456407,1208.0
hough,582,19.41224414987628,835.0,571.0,19.0,3.2928893354335864,1211.5
hough,583,19.445598521267822,833.0,565.0,20.0,3.466199300456407,1259.0
hough,584,19.47895289265936,832.0,563.0,20.0,3.466199300456407,1233.0
hough,585,19.5123072640509,829.0,558.0,20.0,3.466199300456407,1211.0
hough,586,19.545661635442443,827.0,553.0,20.0,3.466199300456407,1232.5
hough,587,19.57901600683398,825.0,549.0,20.0,3.466199300456407,1220.5
hough,588,19.61237037822552,823.0,546.0,19.0,3.2928893354335864,1220.0
hough,589,19.64572474961706,822.0,538.0,19.0,3.2928893354335864,1216.0
hough,590,19.679079121008602,821.0,535.0,21.0,3.639509265479227,1223.0
hough,591,19.71243349240014,819.0,533.0,19.0,3.2928893354335864,1236.0
hough,592,19.74578786379168,819.0,525.0,19.0,3.2928893354335864,1211.5
hough,593,19.779142235183222,820.0,523.0,21.0,3.639509265479227,1186.5
hough,594,19.81249660657476,819.0,517.0,20.0,3.466199300456407,1185.0
hough,595,19.8458509779663,818.0,513.0,20.0,3.466199300456407,1208.5
hough,596,19.879205349357843,818.0,507.0,19.0,3.2928893354335864,1168.5
hough,597,19.912559720749382,817.0,503.0,20.0,3.466199300456407,1200.5
hough,598,19.94591409214092,817.0,498.0,20.0,3.466199300456407,1193.5
hough,599,19.97926846353246,818.0,492.0,19.0,3.2928893354335864,1211.0
hough,600,20.012622834924002,817.0,490.0,20.0,3.466199300456407,1185.5
hough,601,20.04597720631554,818.0,485.0,20.0,3.466199300456407,1191.5
hough,602,20.07933157770708,819.0,481.0,19.0,3.2928893354335864,1215.0
hough,603,20.112685949098623,819.0,480.0,18.0,3.119579370410766,1188.5
hough,604,20.14604032049016,821.0,473.0,19.0,3.2928893354335864,1196.0
hough,605,20.1793946918817,822.0,467.0,20.0,3.466199300456407,1172.0
hough,606,20.21274906327324,823.0,463.0,20.0,3.466199300456407,1207.5
hough,607,20.246103434664782,825.0,459.0,20.0,3.466199300456407,1211.5
hough,608,20.27945780605632,826.0,455.0,19.0,3.2928893354335864,1224.0
hough,609,20.31281217744786,831.0,451.0,21.0,3.639509265479227,1173.0
hough,610,20.346166548839403,832.0,447.0,20.0,3.466199300456407,1160.0
hough,611,20.37952092023094,833.0,443.0,20.0,3.466199300456407,1191.5
hough,612,20.41287529162248,835.0,438.0,20.0,3.466199300456407,1220.0
hough,613,20.446229663014023,838.0,434.0,18.0,3.119579370410766,1186.0
hough,614,20.479584034405562,840.0,431.0,20.0,3.466199300456407,1196.0
hough,615,20.5129384057971,842.0,427.0,20.0,3.466199300456407,1211.5
hough,616,20.54629277718864,845.0,423.0,20.0,3.466199300456407,1189.5
hough,617,20.579647148580182,849.0,421.0,20.0,3.466199300456407,1214.0
hough,618,20.61300151997172,850.0,419.0,19.0,3.2928893354335864,1192.0
hough,619,20.64635589136326,855.0,414.0,21.0,3.639509265479227,1222.0
hough,620,20.679710262754803,857.0,411.0,20.0,3.466199300456407,1206.0
hough,621,20.713064634146342,859.0,408.0,20.0,3.466199300456407,1196.0
hough,622,20.74641900553788,863.0,405.0,20.0,3.466199300456407,1166.0
hough,623,20.77977337692942,867.0,402.0,20.0,3.466199300456407,1208.0
hough,624,20.813127748320962,870.0,403.0,19.0,3.2928893354335864,1221.5
hough,625,20.8464821197125,873.0,399.0,20.0,3.466199300456407,1214.0
hough,626,20.87983649110404,876.0,396.0,20.0,3.466199300456407,1200.5
hough,627,20.913190862495583,881.0,393.0,20.0,3.466199300456407,1184.0
hough,628,20.94654523388712,885.0,392.0,20.0,3.466199300456407,1191.5
hough,629,20.97989960527866,889.0,390.0,21.0,3.639509265479227,1200.5
hough,630,21.013253976670203,891.0,388.0,18.0,3.119579370410766,1159.5
hough,631,21.046608348061742,897.0,384.0,19.0,3.2928893354335864,1196.5
hough,632,21.07996271945328,901.0,383.0,20.0,3.466199300456407,1188.0
hough,633,21.11331709084482,906.0,383.0,21.0,3.639509265479227,1226.0
hough,634,21.146671462236363,909.0,381.0,20.0,3.466199300456407,1188.5
hough,635,21.1800258336279,914.0,378.0,19.0,3.2928893354335864,1170.5
hough,636,21.21338020501944,918.0,377.0,20.0,3.466199300456407,1164.5
hough,637,21.246734576410983,924.0,377.0,20.0,3.466199300456407,1182.0
hough,638,21.280088947802522,930.0,376.0,19.0,3.2928893354335864,1189.5
hough,639,21.31344331919406,933.0,376.0,19.0,3.2928893354335864,1152.5
hough,640,21.3467976905856,937.0,376.0,19.0,3.2928893354335864,1186.5
hough,641,21.380152061977142,942.0,376.0,19.0,3.2928893354335864,1184.5
hough,642,21.41350643336868,948.0,375.0,21.0,3.639509265479227,1177.0
hough,643,21.44686080476022,952.0,375.0,21.0,3.639509265479227,1205.0
hough,644,21.480215176151763,955.0,376.0,19.0,3.2928893354335864,1185.5
hough,645,21.5135695475433,960.0,375.0,20.0,3.466199300456407,1210.0
hough,646,21.54692391893484,965.0,375.0,20.0,3.466199300456407,1190.5
hough,647,21.58027829032638,969.0,379.0,19.0,3.2928893354335864,1205.0
hough,648,21.613632661717922,975.0,377.0,20.0,3.466199300456407,1193.0
hough,649,21.64698703310946,980.0,379.0,20.0,3.466199300456407,1179.0
hough,650,21.680341404501,984.0,380.0,20.0,3.466199300456407,1163.5
hough,651,21.713695775892543,989.0,381.0,20.0,3.466199300456407,1195.5
hough,652,21.74705014728408,993.0,383.0,19.0,3.2928893354335864,1200.0
hough,653,21.78040451867562,997.0,384.0,19.0,3.2928893354335864,1187.5
hough,654,21.813758890067163,997.0,385.0,23.0,3.986129195524868,1192.0
hough,655,21.847113261458702,1005.0,389.0,20.0,3.466199300456407,1203.5
hough,656,21.88046763285024,1010.0,394.0,19.0,3.2928893354335864,1199.0
hough,657,21.91382200424178,1015.0,393.0,20.0,3.466199300456407,1211.5
hough,658,21.947176375633322,1020.0,397.0,21.0,3.639509265479227,1239.0
hough,659,21.98053074702486,1021.0,398.0,21.0,3.639509265479227,1225.0
hough,660,22.0138851184164,1026.0,400.0,20.0,3.466199300456407,1245.0
hough,661,22.047239489807943,1031.0,405.0,21.0,3.639509265479227,1231.5
hough,662,22.080593861199482,1033.0,406.0,20.0,3.466199300456407,1214.5
hough,663,22.11394823259102,1035.0,409.0,20.0,3.466199300456407,1229.0
hough,664,22.14730260398256,1040.0,412.0,20.0,3.466199300456407,1199.5
hough,665,22.180656975374102,1042.0,417.0,19.0,3.2928893354335864,1227.0
hough,666,22.21401134676564,1046.0,419.0,19.0,3.2928893354335864,1247.5
hough,667,22.24736571815718,1048.0,424.0,21.0,3.639509265479227,1229.0
hough,668,22.280720089548723,1052.0,426.0,19.0,3.2928893354335864,1204.0
hough,669,22.31407446094026,1056.0,432.0,21.0,3.639509265479227,1209.5
hough,670,22.3474288323318,1057.0,433.0,20.0,3.466199300456407,1228.0
hough,671,22.380783203723343,1060.0,437.0,20.0,3.466199300456407,1251.5
hough,672,22.414137575114882,1062.0,442.0,20.0,3.466199300456407,1233.5
hough,673,22.44749194650642,1064.0,445.0,20.0,3.466199300456407,1224.5
hough,674,22.48084631789796,1066.0,448.0,19.0,3.2928893354335864,1263.5
hough,675,22.514200689289503,1068.0,454.0,20.0,3.466199300456407,1237.0
hough,676,22.54755506068104,1069.0,459.0,20.0,3.466199300456407,1231.0
hough,677,22.58090943207258,1071.0,460.0,18.0,3.119579370410766,1244.5
hough,678,22.614263803464123,1072.0,467.0,20.0,3.466199300456407,1234.5
hough,679,22.647618174855662,1073.0,471.0,20.0,3.466199300456407,1208.5
hough,680,22.6809725462472,1075.0,476.0,21.0,3.639509265479227,1244.0
hough,681,22.71432691763874,1076.0,479.0,20.0,3.466199300456407,1248.0
hough,682,22.747681289030282,1078.0,483.0,20.0,3.466199300456407,1262.5
hough,683,22.78103566042182,1078.0,487.0,20.0,3.466199300456407,1263.5
hough,684,22.81439003181336,1077.0,492.0,20.0,3.466199300456407,1231.5
hough,685,22.847744403204903,1077.0,496.0,20.0,3.466199300456407,1244.0
hough,686,22.881098774596442,1078.0,501.0,21.0,3.639509265479227,1287.0
hough,687,22.91445314598798,1077.0,506.0,19.0,3.2928893354335864,1255.5
hough,688,22.94780751737952,1078.0,513.0,19.0,3.2928893354335864,1277.0
hough,689,22.981161888771062,1078.0,515.0,20.0,3.466199300456407,1271.0
hough,690,23.0145162601626,1076.0,519.0,22.0,3.8128192305020474,1266.0
hough,691,23.04787063155414,1076.0,525.0,20.0,3.466199300456407,1244.5
hough,692,23.081225002945683,1076.0,529.0,20.0,3.466199300456407,1223.0
hough,693,23.11457937433722,1074.0,532.0,21.0,3.639509265479227,1275.0
hough,694,23.14793374572876,1074.0,536.0,20.0,3.466199300456407,1262.0
hough,695,23.181288117120303,1074.0,542.0,20.0,3.466199300456407,1234.5
hough,696,23.214642488511842,1072.0,546.0,20.0,3.466199300456407,1251.5
hough,697,23.24799685990338,1071.0,550.0,21.0,3.639509265479227,1244.0
hough,698,23.28135123129492,1067.0,555.0,21.0,3.639509265479227,1232.5
hough,699,23.314705602686463,1068.0,560.0,19.0,3.2928893354335864,1247.0
hough,700,23.348059974078,1066.0,562.0,20.0,3.466199300456407,1256.5
hough,701,23.38141434546954,1063.0,567.0,21.0,3.639509265479227,1260.0
hough,702,23.414768716861083,1062.0,571.0,20.0,3.466199300456407,1245.0
hough,703,23.448123088252622,1059.0,574.0,19.0,3.2928893354335864,1267.0
hough,704,23.48147745964416,1056.0,578.0,21.0,3.639509265479227,1289.0
hough,705,23.5148318310357,1053.0,583.0,20.0,3.466199300456407,1269.0
hough,706,23.548186202427242,1049.0,586.0,21.0,3.639509265479227,1268.5
hough,707,23.58154057381878,1046.0,589.0,21.0,3.639509265479227,1263.5
hough,708,23.61489494521032,1043.0,593.0,20.0,3.466199300456407,1253.5
hough,709,23.648249316601863,1041.0,596.0,21.0,3.639509265479227,1278.5
hough,710,23.6816036879934,1038.0,599.0,20.0,3.466199300456407,1261.0
hough,711,23.71495805938494,1034.0,603.0,20.0,3.466199300456407,1257.0
hough,712,23.748312430776483,1030.0,607.0,20.0,3.466199300456407,1298.5
hough,713,23.781666802168022,1028.0,608.0,21.0,3.639509265479227,1273.5
hough,714,23.81502117355956,1024.0,612.0,22.0,3.8128192305020474,1264.5
hough,715,23.8483755449511,1020.0,614.0,21.0,3.639509265479227,1272.0
hough,716,23.881729916342643,1016.0,615.0,19.0,3.2928893354335864,1245.0
hough,717,23.91508428773418,1012.0,619.0,19.0,3.2928893354335864,1238.5
hough,718,23.94843865912572,1006.0,624.0,19.0,3.2928893354335864,1250.0
