method,frame,time_s,x_px,y_px,marker_radius_px,marker_radius_mm,area_px2,x_mm,y_mm,motion_radius_px,motion_radius_mm,theta_rad,theta_unwrapped_rad,theta_unwrapped_deg,rev_float,rev_index
centroid,439,14.64256904088606,853.6019880174291,413.5127995642701,19.738573927438622,3.420891556964741,1224.0,-16.359292364928844,15.9146725807771,131.6906674878692,22.823304976154475,2.3699700414764497,-16.47958588006231,-944.2107190509548,2.4420466577409017,3
centroid,440,14.675923412277601,856.636486122339,410.64766909188893,19.843117930641572,3.43901007450319,1237.0,-15.833383604505103,16.411228242731298,131.57953478402098,22.80404457113765,2.338275750943136,-16.511280170595622,-946.026668133175,2.4470909607470688,3
centroid,441,14.70927778366914,859.9894030851776,407.5313212608987,19.887182645698207,3.446646928728396,1242.5,-15.252289682951114,16.95132237631915,131.57386967996246,22.803062752151416,2.3034842883829274,-16.546071633155833,-948.0200721009626,2.452628193990923,3
centroid,442,14.742632155060681,863.4719512195122,405.02737127371273,19.786893642157743,3.4292658450326248,1230.0,-14.648729387599296,17.385281861017248,131.1751919848008,22.733967934747568,2.2709749209278405,-16.578581000610917,-949.8827216507789,2.457802220518191,3
centroid,443,14.77598652645222,866.8396367086891,402.6139352040125,19.78287150701259,3.428568768931301,1229.5,-14.06507593326219,17.80355438184181,130.91600490581368,22.689048231153944,2.239419162297933,-16.610136759240824,-951.690733439606,2.462824475487155,3
centroid,444,14.80934089784376,869.8127872397944,399.9145715058124,19.8110093045411,3.433445329636786,1233.0,-13.549799318708757,18.27138100996074,131.252215558884,22.747316887677858,2.2088906550501477,-16.64066526648861,-953.4398880597388,2.4676832383208573,3
centroid,445,14.842695269235302,872.2352037967615,397.77694025683974,19.495178996445407,3.3787087899875754,1194.0,-13.129970389950078,18.64185380695188,131.56566660156355,22.801641076921022,2.18442075642258,-16.66513516511618,-954.8419099762114,2.471577743644392,3
centroid,446,14.87604964062684,876.7272600055975,395.2968094038623,19.470672162123595,3.374461511388442,1191.0,-12.351452285516176,19.071685198333412,131.10591671499486,22.721961840160557,2.1455057600631084,-16.70405016147565,-957.071575027376,2.4777712576754047,3
centroid,447,14.909404012018381,881.0560773104668,392.812576561862,19.74260508727386,3.4215901971347873,1224.5,-11.6012251098191,19.50222750528903,130.93283801268396,22.691965576316857,2.1074327693106163,-16.742123152228142,-959.2529967109344,2.4838307623519564,3
centroid,448,14.94275838340992,884.6341632088519,390.36279391424614,19.584775026828055,3.3942366748793753,1205.0,-10.981107167921332,19.926799250260846,131.2803199165241,22.752187652917456,2.0744624307195987,-16.77509349081916,-961.142057961317,2.48907815471413,3
centroid,449,14.976112754801461,888.8382571158774,388.1137191420477,19.831083288112968,3.4369243510274954,1235.5,-10.252495799942094,20.31658632036426,131.30761824145816,22.75691872465696,2.0381464403391654,-16.811409481199593,-963.2228109389536,2.494858024096454,3
centroid,450,15.009467126193002,892.4145161290322,386.2424731182795,19.867165345562018,3.4431777311419416,1240.0,-9.632694475459678,20.64089190329262,131.4289961415216,22.777954724271495,2.0074345564791454,-16.84212136505961,-964.9824722650286,2.49974597222444,3
centroid,451,15.04282149758454,896.7947972879479,384.5645496056455,19.58071137391019,3.3935324033343157,1204.5,-8.87354810101789,20.93169276857819,131.18056240177444,22.73489868152543,1.9717593369359574,-16.8777965846028,-967.026511778056,2.5054238597606275,3
centroid,452,15.076175868976081,900.6573682727527,383.17413355874896,19.405169294686,3.363109211723938,1183.0,-8.204126058743201,21.172665725032996,131.01725014251664,22.70659503958566,1.9404690390284163,-16.909086882510344,-968.8193137878652,2.5104038653434304,3
centroid,453,15.10953024036762,904.7381950265436,381.7127689298687,19.48701347608869,3.37729362394016,1193.0,-7.496878116779508,21.425934777749827,130.9771457449089,22.699644547839004,1.90737970876528,-16.94217621277348,-970.7151927588574,2.5156701958184087,3
centroid,454,15.142884611759161,909.6758371543698,380.392524663054,19.540028364295097,3.3864816323609004,1199.5,-6.641135532310751,21.654746265453053,130.69199763720908,22.650225539267225,1.8683726846122213,-16.981183236926537,-972.9501306141924,2.521878356527673,3
centroid,455,15.176238983150702,914.4528462192013,379.4498725573492,19.35589667358042,3.3545697754835473,1177.0,-5.8132322583711025,21.818117268921448,130.28264447200044,22.579280556522935,1.831187648676008,-17.01836827286275,-975.0806762343799,2.5277965388059713,3
centroid,456,15.20959335454224,919.0018377155781,377.7495052304212,19.37233480535295,3.3574186675260846,1179.0,-5.024846701244942,22.112807870877276,130.84381830057478,22.676537573124875,1.79423889407595,-17.05531702746281,-977.1976839312277,2.5336771157416598,3
centroid,457,15.242947725933782,923.968,376.78526315789475,19.442041812609382,3.3694995865155426,1187.5,-4.1641612894341336,22.279920630740374,130.7814312867617,22.66572528194305,1.7555665047870102,-17.09398941675175,-979.4134486211709,2.539832017658169,3
centroid,458,15.27630209732532,928.4448188711036,375.94088739118223,19.437948320235847,3.368790143495464,1187.0,-3.3882839674696563,22.426259365335437,130.8682711860665,22.68077550185415,1.720747777879263,-17.128808143659494,-981.4084147210033,2.545373590157703,3
centroid,459,15.309656468716861,932.3870745487114,375.4230398236185,19.62131003117006,3.4005685552039973,1209.5,-2.7050517738724302,22.516007509157056,130.8517750349166,22.677916554475352,1.690362327621823,-17.159193593916935,-983.1493727793594,2.550209584764248,3
centroid,460,15.3430108401084,937.2202453160803,375.24989890820865,19.839107194283145,3.4383149739251953,1236.5,-1.8674151172304136,22.54601455515076,130.53616630742172,22.62321841695232,1.6534345363531926,-17.196121385185567,-985.265179365792,2.556086825282116,3
centroid,461,15.376365211499941,942.4227506605478,375.1130579891531,19.53188159372448,3.385069715838258,1198.5,-0.9657690979497233,22.569730450045967,130.34671057770188,22.5903838510612,1.6135606964558655,-17.235995225082892,-987.5497821048891,2.5624329440018303,3
centroid,462,15.409719582891482,946.41843676246,374.8857420519228,19.548171739670202,3.387892960462328,1200.5,-0.2732768793851385,22.609126567176478,130.4643853278623,22.61077805789557,1.5828827544383335,-17.266673167100425,-989.3074987066408,2.567315490117807,3
centroid,463,15.44307395428302,950.856737012987,374.60646645021643,19.802974013476614,3.4320527336234523,1232.0,0.4959247817944595,22.65752781193994,130.76544401247915,22.662954527996334,1.5489119617815548,-17.300643959757203,-991.2538817525882,2.5727221096898836,3
centroid,464,15.476428325674561,955.4187963726298,375.2959604286892,19.649679181628848,3.4054852116777368,1213.0,1.2865751298461887,22.53803163464737,130.25635078221896,22.574723598066583,1.5137735851739738,-17.335782336364787,-993.2671624311439,2.5783145560192047,3
centroid,465,15.5097826970661,960.1592312008977,375.31411335577997,19.44613444328572,3.37020888019491,1188.0,2.1081397241262567,22.534885551488216,130.59421616570089,22.63327903586026,1.477517754877657,-17.372038166661103,-995.3444684898654,2.5840848506267644,3
centroid,466,15.543137068457641,964.7984592103452,376.32219012243775,19.637525992641294,3.403378942919388,1211.5,2.9121641681764903,22.360175802318437,130.108022770429,22.54901687553136,1.4412864236384608,-17.4082694979003,-997.4203708560119,2.5898512460882825,3
centroid,467,15.576491439849182,969.4267481330617,377.01873727087576,19.766774782209744,3.425779046118738,1227.5,3.7142927594879898,22.2394572403859,130.0992285194891,22.547492744208565,1.4053100703428416,-17.444245851195916,-999.4816640621223,2.5955770605497004,3
centroid,468,15.60984581124072,973.8240122426265,377.8052309404563,19.527806933913016,3.3843635366888534,1198.0,4.476382448512776,22.10315005002023,130.12453668137718,22.55187890086018,1.370976586786435,-17.478579334752325,-1001.4488277658863,2.601041404171267,3
centroid,469,15.643200182632262,979.1283112582781,379.00676048565117,19.60913925979463,3.3984592392426207,1208.0,5.3956703253859395,21.89491300656862,130.11343618193695,22.54995507369046,1.3291758723129588,-17.5203800492258,-1003.8438322858478,2.6076941945044934,3
centroid,470,15.6765545540238,984.0516181892667,380.09941280895805,19.710332723912007,3.415997074969341,1220.5,6.24892847739218,21.7055454706342,130.3281107719624,22.58716031937906,1.290481253945767,-17.55907466759299,-1006.0608706081573,2.6138526342886865,3
centroid,471,15.709908925415341,988.8045881702598,381.91846323935874,19.5928998042059,3.3956447797625477,1206.0,7.0726655385526,21.39028590416671,129.99394510236175,22.52924607886874,1.251464082790337,-17.59809183874842,-1008.296389843903,2.6200624099435355,3
centroid,472,15.74326329680688,993.3603853259434,383.28820269200315,20.05057072130685,3.474963710397276,1263.0,7.862230584255197,21.152896407538528,130.2105336184016,22.566783027007954,1.2149344442700938,-17.634621477268666,-1010.3893839582516,2.625876282483393,3
centroid,473,15.776617668198421,997.465493726132,385.00381887615924,19.722441048627633,3.418095568302291,1222.0,8.573686777506762,20.855563026669852,130.10859238281304,22.54911559503372,1.1807592023551063,-17.668796719183653,-1012.3474810838189,2.6313154411655244,3
centroid,474,15.809972039589962,1001.7678621073115,387.2671670836808,19.535955403674656,3.3857757476982324,1199.0,9.319330091164282,20.463302227989825,129.74139399512052,22.48547645530629,1.1434469900913844,-17.706108931447375,-1014.4853133708265,2.6372538641849896,3
centroid,475,15.8433264109815,1005.4297172376291,389.2058183795541,19.75469363116845,3.423685262254336,1226.0,9.953966075718256,20.12731463971058,129.560817772686,22.454180796512208,1.1115181109348446,-17.738037810603913,-1016.3147033910793,2.6423355031301363,3
centroid,476,15.876680782373041,1010.3795721187025,391.3823326432022,19.605080656986015,3.3977558429318178,1207.5,10.811825252025125,19.750103028806063,129.916474544932,22.515819659270292,1.0699273589284006,-17.77962856261036,-1018.6976779478239,2.6489548768988715,3
centroid,477,15.91003515376458,1014.6360715283598,394.06216820340876,19.48701347608869,3.37729362394016,1193.0,11.549519015832487,19.285660821599752,129.7069332274941,22.479504060874294,1.0312113549016224,-17.818344566637137,-1020.9159415781697,2.655116720316499,3
centroid,478,15.943389525156121,1018.8272208638957,396.375441456126,19.762748552453708,3.4250812603805456,1227.0,12.27588696057963,18.8847475150831,129.96374093815805,22.524011396227056,0.9943912866099238,-17.855164634928833,-1023.0255760926675,2.6609768161901037,3
centroid,479,15.976743896547662,1022.8201627361742,399.49234588332644,19.61319702274749,3.3991624899980515,1208.5,12.96790357680237,18.344556917825518,129.6249227123705,22.46529082136672,0.9554495317130288,-17.89410638982573,-1025.2567742950926,2.6671745889746177,3
centroid,480,16.010098267939203,1026.6327775518503,402.0317202114681,19.78287150701259,3.428568768931301,1229.5,13.628667717152673,17.90445804183544,129.83291392819342,22.501337771706044,0.9201729435323333,-17.929382978006426,-1027.2779739134676,2.6727890323589927,3
centroid,481,16.04345263933074,1029.7757193535672,404.4464590723952,20.094180516361906,3.48252172245292,1268.5,14.173370850876992,17.485959734308917,129.8756059721691,22.508736728354222,0.8896511264611,-17.95990479507766,-1029.0267452147195,2.677646730418026,3
centroid,482,16.07680701072228,1032.9532997762863,407.3894015659955,19.47884453275087,3.3758778646560086,1192.0,14.724077202795634,16.975918473678878,129.6622833090261,22.471765785066335,0.8563150504902554,-17.993240871048503,-1030.9367616733764,2.6829523316920727,3
centroid,483,16.11016138211382,1036.4653110047848,410.3777246145667,19.979003910967972,3.4625604690006497,1254.0,15.332743745966464,16.458012310654112,129.78790253911953,22.49353684944002,0.8207794853200379,-18.02877643621872,-1032.9727995802418,2.6886079925444766,3
centroid,484,16.143515753505362,1039.653096179183,413.3425559947299,20.066439794405365,3.477713978900924,1265.0,15.88521868304168,15.944177487859475,129.86454923505116,22.506820485631046,0.7872504994288663,-18.062305422109894,-1034.8938689631598,2.6939442963859155,3
centroid,485,16.1768701248969,1043.0636583400483,416.6774106903035,19.875174684869673,3.4445658294572072,1241.0,16.476303091849402,15.366213937213427,129.99678349027826,22.529737999779275,0.7505504229974745,-18.099005498541285,-1036.996628450486,2.6997852949618215,3
centroid,486,16.21022449628844,1046.0204433824504,420.61489446435684,19.990949504807148,3.4646307594510946,1255.5,16.988743404128105,14.683808762054317,129.56613779904237,22.45510281009395,0.7127523436433035,-18.136803577895456,-1039.1622988711806,2.705801046130418,3
centroid,487,16.243578867679982,1049.3774817136884,424.1786833855799,20.153496341094687,3.492801745962658,1276.0,17.570551599895243,14.06616862876843,129.8676788046966,22.507362871236833,0.6750784221631139,-18.174477499375644,-1041.3208555697026,2.711797036959646,3
centroid,488,16.27693323907152,1051.8327922077922,427.5464015151515,19.802974013476614,3.4320527336234523,1232.0,17.996081375748528,13.48250951752566,129.74657182283318,22.486373824446066,0.6429834080719732,-18.206572513466785,-1043.159764420538,2.7169051171008554,3
centroid,489,16.31028761046306,1054.7479481069631,431.67963992586704,20.018794836487846,3.469456632910725,1259.0,18.50130694266991,12.766178113133574,129.6999461670244,22.47829313366868,0.6039930962682479,-18.24556282527051,-1045.3937447287906,2.7231106179571123,3
centroid,490,16.343641981854603,1056.8533333333332,434.67273927392733,20.046601490203663,3.474275803093615,1262.5,18.86619118261168,12.247444169811418,129.78454959801653,22.492955751334737,0.575794459426169,-18.27376146211259,-1047.0094076078637,2.7275985703989822,3
centroid,491,16.376996353246142,1059.466167389305,439.05071606884763,20.094180516361906,3.48252172245292,1268.5,19.319021361462568,11.488697164613061,129.6923846464729,22.47698264680638,0.5365009062149283,-18.31305501532383,-1049.2607623689405,2.733852333624195,3
centroid,492,16.41035072463768,1061.446693121693,442.87169312169306,20.026743534373637,3.470834221463288,1260.0,19.662266206869536,10.826483765231421,129.51291363904758,22.44587853278689,0.5033209183348354,-18.346235003203923,-1051.161835638765,2.7391330927070414,3
centroid,493,16.44370509602922,1063.784420289855,446.9008799171842,20.248040236149336,3.5091871451077004,1288.0,20.06741762061659,10.128185542634437,129.7009382980097,22.47846507985504,0.46740688513658124,-18.38214903640218,-1053.219558166318,2.7448489886169103,3
centroid,494,16.477059467420762,1065.928486764125,451.1935993678388,20.070405102179357,3.4784012062525393,1265.5,20.43900570627892,9.384214484788718,129.76959041194945,22.49036317532068,0.4304226185612489,-18.41913330297751,-1055.3386005494713,2.750735217459003,3
centroid,495,16.5104138388123,1067.7047159699891,455.65447481243297,19.899183360445615,3.448726772181518,1244.0,20.746843927819754,8.61110031751494,129.61121822844254,22.46291569773651,0.3934178615899971,-18.45613805994876,-1057.4588169458311,2.7566247074488914,3
centroid,496,16.54376821020384,1069.299841143765,459.63026211278793,20.018794836487846,3.469456632910725,1259.0,21.023295015893865,7.922056759552247,129.63116700183858,22.466373018956027,0.3603677774690434,-18.489188144069715,-1059.352447278514,2.7618847917063443,3
centroid,497,16.577122581595383,1070.867352320675,463.34928797468353,20.0585068271871,3.476339116629799,1264.0,21.294960323137033,7.277512517508156,129.84923747727652,22.504166805426685,0.3293046426942326,-18.520251278844526,-1061.1322337995568,2.7668286431536853,3
centroid,498,16.61047695298692,1072.0004060089323,467.66382460414127,19.798955145040818,3.431356223675413,1231.5,21.491329818217864,6.529760325167159,129.60254165158997,22.461411960505675,0.29496895376189725,-18.55458696777686,-1063.0995238620537,2.7722933377717323,3
centroid,499,16.64383132437846,1073.0009516041325,471.8587547580206,19.75469363116845,3.423685262254336,1226.0,21.664734340325758,5.802737126925156,129.41197818204756,22.428385412264653,0.2616998621194306,-18.587856059419327,-1065.0057024014009,2.7775882781588073,3
centroid,500,16.67718569577,1074.2063055991628,476.4929356357928,20.137695871130575,3.4900633670658334,1274.0,21.873634199044563,4.999587401089039,129.46589906748446,22.437730439033718,0.2247068056190546,-18.624849115919705,-1067.1252484101617,2.7834759059609206,3
centroid,501,16.710540067161542,1075.5556446225783,480.4567802271209,19.927156922508512,3.4535748692442025,1247.5,22.10748809799663,4.312613633610071,129.96483952202504,22.524201791758617,0.1926553282807587,-18.656900593258,-1068.9616627888051,2.7885770570127084,3
centroid,502,16.74389443855308,1076.555284882934,485.0147516578698,19.798955145040818,3.431356223675413,1231.5,22.2807357165543,3.522671764371961,130.15691856958932,22.5574910047736,0.1568059700108979,-18.692749951527862,-1071.0156797159207,2.794282659588029,3
centroid,503,16.77724880994462,1076.9535541195476,489.0259827679052,19.851136972363392,3.4403998543435153,1238.0,22.349759744021448,2.8274854409932777,129.98619820949247,22.527903465136532,0.1258422498632126,-18.723713671675547,-1072.7897701984073,2.7992106887060473,3
centroid,504,16.810603181336162,1077.3147128245475,492.7258064516129,20.113971893676243,3.485951765363021,1271.0,22.41235214655268,2.186269127779288,129.93328012810048,22.51873223430141,0.09723985881637325,-18.752316062722386,-1074.428566489374,2.803762900625399,3
centroid,505,16.8439575527277,1077.7341656912472,496.7038626609442,20.196883896891812,3.5003212417402834,1281.5,22.48504750820912,1.4968323452812722,130.02607544840083,22.534814588016946,0.06647204521670977,-18.78308387632205,-1076.1914323534797,2.8086597502479154,3
centroid,506,16.87731192411924,1077.4152141602485,501.7309822996892,19.815025728161594,3.4341414158739707,1233.5,22.429770029527766,0.6255824165248468,129.47029504274627,22.438492305352586,0.02788349053388944,-18.82167243100487,-1078.4023936743151,2.814801309472458,3
centroid,507,16.91066629551078,1077.61581027668,506.6949934123847,20.066439794405365,3.477713978900924,1265.0,22.4645353354502,-0.23473017578930455,129.62763934353714,22.465761640619192,-0.010448541678373016,-18.86000446321713,-1080.5986573402372,2.820902041877797,3
centroid,508,16.944020666902322,1077.6029315534615,511.18832613532254,20.13374381616736,3.4893784365583906,1273.5,22.46230332437969,-1.0134695128375575,129.73953864553283,22.48515490473414,-0.045088103026690605,-18.894644024565448,-1082.5833580096803,2.826415099292917,3
centroid,509,16.97737503829386,1077.403137254902,515.9768627450981,20.14559765517849,3.491432824982796,1275.0,22.427676981484584,-1.8433706251882476,129.84426153517694,22.503304425075452,-0.08200744173425524,-18.931563363273014,-1084.6986803000377,2.83229099454391,3
centroid,510,17.0107294096854,1076.3066142763587,520.1525867714472,20.1258373780788,3.488008172049807,1272.5,22.237638622426516,-2.567065210139768,129.16347024816253,22.385316510935144,-0.1149291411014131,-18.964485062640172,-1086.5849547281746,2.837530645733179,3
centroid,511,17.044083781076942,1076.173269941891,524.6752509244585,20.042631473036266,3.4735877595571933,1262.0,22.214528720483933,-3.3508879763081207,129.628061890138,22.46583487215581,-0.14971349520203303,-18.99926941674079,-1088.5779514112285,2.8430667476305507,3
centroid,512,17.07743815246848,1075.8760233918129,528.6751137102013,20.204762533390774,3.501686687956346,1282.5,22.163012931286733,-4.044104055801292,129.99227920195435,22.528957361727404,-0.18048522075891515,-19.030041142297673,-1090.3410414139728,2.847964219860396,3
centroid,513,17.11079252386002,1075.0737694215954,532.7098837968402,20.157444523391572,3.493486005298435,1276.5,22.023974323768936,-4.743369918391802,129.99241793823586,22.5289814061075,-0.21213267408631123,-19.06168859562507,-1092.15430692197,2.8530010684937213,3
centroid,514,17.144146895251563,1073.6123791102514,537.0943907156673,20.28338058343701,3.515311979460021,1292.5,21.770700820025205,-5.503248659136026,129.5683884435461,22.455492869214172,-0.24759561523068907,-19.09715153676945,-1094.1861837786635,2.8586451708734253,3
centroid,515,17.1775012666431,1072.409272891644,541.9586723492187,20.26768137010699,3.5125911493469095,1290.5,21.56219052335961,-6.346277138907966,129.6909143186369,22.476727824340553,-0.2862416523812592,-19.13579757392002,-1096.400438602297,2.864795878716852,3
centroid,516,17.21085563803464,1070.9666403992644,546.5197005516154,20.098140350968553,3.483208001250094,1269.0,21.31216793656453,-7.136748777133445,129.68300631733717,22.475357288911894,-0.3231305156198789,-19.17268643715864,-1098.5140147769052,2.8706669236463194,3
centroid,517,17.24421000942618,1069.430086149768,551.4296885354539,20.0068658683992,3.467389223868523,1257.5,21.04586777332863,-7.987698622874964,129.88696804631948,22.51070588902781,-0.3627429132571458,-19.212298834795906,-1100.7836379779146,2.876971432538012,3
centroid,518,17.277564380817722,1067.6337728059661,555.5811692635504,19.95907870015583,3.459107231411725,1251.5,20.73454877054432,-8.70719160265427,129.75936150151722,22.48859040321145,-0.3975739203404073,-19.247129841879165,-1102.7793076799755,2.8825149594881814,3
centroid,519,17.31091875220926,1066.0915006640105,559.4617529880478,19.98696843347328,3.4639408001174683,1255.0,20.467257639566313,-9.37973543221505,129.90698435105278,22.514174914101027,-0.4297182278744783,-19.279274149413236,-1104.6210408370484,2.8876308849244947,3
centroid,520,17.3442731236008,1063.8794411177644,563.6652029274784,19.967051170495804,3.4604889399674916,1252.5,20.083885676978003,-10.10823519419294,129.73398174457665,22.484191838423794,-0.46628473977468976,-19.315840661313448,-1106.7161476404456,2.8934506260450426,3
centroid,521,17.377627494992343,1061.9723958333332,567.1497395833333,20.185060176161283,3.4982720731140358,1280.0,19.753375725436296,-10.712140120139882,129.65785926655548,22.470999054420492,-0.49690776822940785,-19.346463689768168,-1108.47071792681,2.8983244323960546,3
centroid,522,17.41098186638388,1059.5635671132125,571.3253217756763,20.098140350968553,3.483208001250094,1269.0,19.33590170420621,-11.435810123844774,129.6204993480831,22.464524208256787,-0.5340933470979012,-19.38364926863666,-1110.6012946547255,2.904242701084709,3
centroid,523,17.44433623777542,1057.3045412904069,575.1842690747284,20.13374381616736,3.4893784365583906,1273.5,18.944390017870127,-12.10460414526839,129.71761727224822,22.481355712296935,-0.5685711727155272,-19.418127094254285,-1112.5767285494035,2.9097300174588145,3
centroid,524,17.47769060916696,1054.8125407378438,578.7735627688697,20.17322952543733,3.49622170345087,1278.5,18.51250148926858,-12.726664509856658,129.62381947883952,22.465099620002054,-0.6022623933825692,-19.45181831492133,-1114.507093300269,2.915092141766774,3
centroid,525,17.511044980558502,1051.6742158011193,582.9437719640765,20.189002185802646,3.4989552626671,1280.5,17.968598504254608,-13.449403319615788,129.50513965511712,22.444531223903812,-0.6425371122635561,-19.492093033802316,-1116.8146647132255,2.92150206235832,3
centroid,526,17.54439935195004,1049.044384057971,586.3033126293996,20.248040236149336,3.5091871451077004,1288.0,17.51282245683367,-14.031645194815667,129.48316212245066,22.4407222984861,-0.6754851527546709,-19.52504107429343,-1118.7024483765924,2.9267459058676724,3
centroid,527,17.57775372334158,1046.053609341826,589.8715498938428,19.994929783493642,3.465320581411032,1256.0,16.994491395387428,-14.650056270309454,129.46398828483186,22.43739928135903,-0.7114467253796378,-19.561002646918396,-1120.7628947126561,2.932469367912294,3
centroid,528,17.611108094733122,1042.8435292549646,593.3885112621617,19.951103044013138,3.4577249707246014,1250.5,16.438152527813035,-15.259580722039415,129.41650467497715,22.429169898595955,-0.748233703301836,-19.597789624840594,-1122.870633288639,2.9383241972900245,3
centroid,529,17.64446246612466,1039.472537508154,596.5436399217222,20.165338568935375,3.49485412205552,1277.5,15.853926066081064,-15.806395959670331,129.17464742245497,22.38725362662082,-0.7838969130101329,-19.63345283454889,-1124.9139846888145,2.944000173401623,3
centroid,530,17.6778168375162,1036.4073641903278,599.6695189939063,20.228380031264564,3.505779835686779,1285.5,15.322700985579747,-16.34814195233613,129.2851414542247,22.406403343402065,-0.8177649323251432,-19.667320853863902,-1126.8544792560322,2.9493904360883385,3
centroid,531,17.711171208907743,1032.8294270833333,602.8885416666666,20.185060176161283,3.4982720731140358,1280.0,14.702608830712666,-16.90603065915988,129.2766004318802,22.40492309911828,-0.8549950559880759,-19.704550977526836,-1128.9876082126684,2.955315794301217,3
centroid,532,17.744525580299282,1029.399392257894,605.80301228696,20.038660669337457,3.47289957970704,1261.5,14.108149615088747,-17.411137460422967,129.30325417916694,22.40954245912827,-0.8898096720679416,-19.7393655936067,-1130.9823387794129,2.960856712542174,3
centroid,533,17.77787995169082,1025.619930475087,608.601776747779,20.29906765506527,3.5180307052952253,1294.5,13.453131225705349,-17.896191231234624,129.18383222840887,22.388845445019435,-0.9261879591681924,-19.77574388070695,-1133.0666610961725,2.966646496755395,3
centroid,534,17.81123432308236,1022.3323878984331,611.3784440842787,19.819041337834626,3.4348373610459495,1234.0,12.88336733673445,-18.3774153502034,129.49917105564478,22.443496806138025,-0.9593703789148083,-19.808926300453567,-1134.9678737016852,2.9719276428818193,3
centroid,535,17.844588694473902,1017.978287092883,614.4956440155474,19.89518392650703,3.448033630425511,1243.5,12.128758278418719,-18.917657161260717,129.662831806985,22.471860845228406,-1.000678876310736,-19.850234797849495,-1137.334676260499,2.97850209443408,3
centroid,536,17.87794306586544,1013.502078461938,616.7803325539101,20.208700699792736,3.502369211437724,1283.0,11.352986717154804,-19.31361645193238,129.26700809899194,22.403260652240927,-1.039378668604046,-19.888934590142803,-1139.5520110269383,2.984661357674189,3
centroid,537,17.91129743725698,1009.5412748171368,619.2859195402298,20.153496341094687,3.492801745962658,1276.0,10.666539976012047,-19.747859644893083,129.50463240635662,22.44444331263887,-1.0755573792343172,-19.925113300773077,-1141.624898454278,2.9904193783056883,3
centroid,538,17.944651808648523,1005.669193934557,621.4453312051078,19.971036212182124,3.4611795874027624,1253.0,9.995469773686613,-20.122107205002962,129.6402452870933,22.46794637625599,-1.1097595494847867,-19.959315471023544,-1143.5845384598178,2.995862822765521,3
centroid,539,17.97800618004006,1001.1468096372782,623.3130791633571,20.018794836487846,3.469456632910725,1259.0,9.211695509305475,-20.445806538318593,129.39317945550405,22.425127405624924,-1.1474917262289508,-19.997047647767708,-1145.7464329391,3.0018680852079713,4
centroid,540,18.0113605514316,997.0672137553732,625.249967435196,20.181117396520943,3.4975887501124756,1279.5,8.504660889705278,-20.78148857696411,129.56201126602673,22.454387640801347,-1.1823480641485942,-20.031903985687354,-1147.7435539911776,3.0074156436859645,4
centroid,541,18.04471492282314,992.8379772961815,626.7269091847265,20.279456919490165,3.5146319693986325,1292.0,7.771692066889523,-21.03745729991599,129.40443177902833,22.42707754542134,-1.2169252163317534,-20.06648113787051,-1149.724678878854,3.012918768373955,4
centroid,542,18.078069294214682,989.1854891233554,627.9727758238895,20.181117396520943,3.4975887501124756,1279.5,7.138679469410765,-21.253378403572416,129.36493745193417,22.42023278497405,-1.2467515207947295,-20.096307442333487,-1151.4336002430548,3.0176657721634013,4
centroid,543,18.11142366560622,984.8836553945249,629.5138217928072,19.88318079785697,3.4459533686190045,1242.0,6.393128816333162,-21.520457026544108,129.53665170803487,22.449992576692782,-1.2820277768851913,-20.13158369842395,-1153.454780834061,3.023280162693974,4
centroid,544,18.14477803699776,979.9234109751283,630.6571917357546,20.078333368379234,3.4797752537903315,1266.5,5.53346902950289,-21.718614431364465,129.3199763059359,22.412440570333708,-1.3213239053295462,-20.170879826868305,-1155.7062831451265,3.029534335780267,4
centroid,545,18.178132408389303,975.6200241254523,631.8576598311219,19.89518392650703,3.448033630425511,1243.5,4.787649205105891,-21.92666751498357,129.49785787425034,22.443269218716488,-1.3558220747548206,-20.205377996293578,-1157.6828826541218,3.035024889971921,4
centroid,546,18.21148677978084,971.2485763475036,632.7703615415177,20.014819303763414,3.4687676334733064,1258.5,4.030033743610502,-22.08484781648854,129.53401834077988,22.44953618790593,-1.3903026686198827,-20.23985859015864,-1159.6584751576947,3.04051264692629,4
centroid,547,18.24484115117238,965.9049319053285,633.3956102075896,20.030716700474503,3.4715228107412592,1260.5,3.1039269122427458,-22.19320964093603,129.30136467624573,22.409214989443083,-1.4318383767688987,-20.281394298307656,-1162.0382959337205,3.0471232601930285,4
centroid,548,18.27819552256392,961.5598845598845,634.1331496786042,20.11001517643649,3.4852660268365945,1270.5,2.350886908781355,-22.32103258086053,129.50490608266404,22.444490743470137,-1.465861584835685,-20.315417506374445,-1163.987682161443,3.052538221936702,4
centroid,549,18.311549893955462,957.4684898929845,634.453824811732,20.038660669337457,3.47289957970704,1261.5,1.6418074421663647,-22.376608776966595,129.46029354858956,22.43675894675011,-1.497555972341794,-20.34711189388055,-1165.803636799795,3.0575825403765684,4
centroid,550,18.344904265347,953.0230558812036,634.767878077374,20.181117396520943,3.4975887501124756,1279.5,0.8713694290733627,-22.431037337450306,129.52489963245768,22.447955824885554,-1.531969254433012,-20.38152517597177,-1167.775372622815,3.0630595843294017,4
centroid,551,18.37825863673854,948.5205745341615,634.6895703933748,20.248040236149336,3.5091871451077004,1288.0,0.09104454430158929,-22.41746583547538,129.35003888761233,22.417650715312543,-1.5667350272527607,-20.41629094879152,-1169.7673046768973,3.068592728924075,4
